Gen,Group,DataSet,Bichat1.reads,Bichat1.RPK,Bichat1.Uniq,Bichat1.Coverage,Bichat10.reads,Bichat10.RPK,Bichat10.Uniq,Bichat10.Coverage,Bichat11.reads,Bichat11.RPK,Bichat11.Uniq,Bichat11.Coverage,Bichat13.reads,Bichat13.RPK,Bichat13.Uniq,Bichat13.Coverage,Bichat2.reads,Bichat2.RPK,Bichat2.Uniq,Bichat2.Coverage,Bichat3.reads,Bichat3.RPK,Bichat3.Uniq,Bichat3.Coverage,Bichat6.reads,Bichat6.RPK,Bichat6.Uniq,Bichat6.Coverage,Bichat7.reads,Bichat7.RPK,Bichat7.Uniq,Bichat7.Coverage,Bichat9.reads,Bichat9.RPK,Bichat9.Uniq,Bichat9.Coverage,BichatK1.reads,BichatK1.RPK,BichatK1.Uniq,BichatK1.Coverage,BichatK10.reads,BichatK10.RPK,BichatK10.Uniq,BichatK10.Coverage,BichatK11.reads,BichatK11.RPK,BichatK11.Uniq,BichatK11.Coverage,BichatK13.reads,BichatK13.RPK,BichatK13.Uniq,BichatK13.Coverage,BichatK2.reads,BichatK2.RPK,BichatK2.Uniq,BichatK2.Coverage,BichatK3.reads,BichatK3.RPK,BichatK3.Uniq,BichatK3.Coverage,BichatK6.reads,BichatK6.RPK,BichatK6.Uniq,BichatK6.Coverage,BichatK7.reads,BichatK7.RPK,BichatK7.Uniq,BichatK7.Coverage,BichatK9.reads,BichatK9.RPK,BichatK9.Uniq,BichatK9.Coverage,postF266.reads,postF266.RPK,postF266.Uniq,postF266.Coverage,postPIG20.reads,postPIG20.RPK,postPIG20.Uniq,postPIG20.Coverage,postPIG26.reads,postPIG26.RPK,postPIG26.Uniq,postPIG26.Coverage,postPIG29.reads,postPIG29.RPK,postPIG29.Uniq,postPIG29.Coverage,postPIG31.reads,postPIG31.RPK,postPIG31.Uniq,postPIG31.Coverage,postPIG528.reads,postPIG528.RPK,postPIG528.Uniq,postPIG528.Coverage,postPIG94.reads,postPIG94.RPK,postPIG94.Uniq,postPIG94.Coverage,postPIG96.reads,postPIG96.RPK,postPIG96.Uniq,postPIG96.Coverage,preF266.reads,preF266.RPK,preF266.Uniq,preF266.Coverage,prePIG20.reads,prePIG20.RPK,prePIG20.Uniq,prePIG20.Coverage,prePIG26.reads,prePIG26.RPK,prePIG26.Uniq,prePIG26.Coverage,prePIG29.reads,prePIG29.RPK,prePIG29.Uniq,prePIG29.Coverage,prePIG31.reads,prePIG31.RPK,prePIG31.Uniq,prePIG31.Coverage,prePIG528.reads,prePIG528.RPK,prePIG528.Uniq,prePIG528.Coverage,prePIG94.reads,prePIG94.RPK,prePIG94.Uniq,prePIG94.Coverage,prePIG96.reads,prePIG96.RPK,prePIG96.Uniq,prePIG96.Coverage,DataGroup
kexD:A6TA71:A6TA71_KLEP7,10,Bac,0,0,0,0,0.06648987894387211,0.021324528202779237,1,0.0324029516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119524821899051,0.038333810745353206,2,0.1296118062,0,0,0,0,0.8380328519652679,0.26877256316956954,14,0.4728905999,0,0,0,0,1.3091372095010605,0.419864403303059,47,0.8934873276,0,0,0,0,2.858007234211728,0.9166155337426753,96,0.969201155,0,0,0,0,0.05210688998984958,0.01671163886590396,1,0.0648059031,0,0,0,0,0,0,0,0,0.07130457786085553,0.022868690780211125,1,0.0648059031,0.4447337388000479,0.14263429724330903,10,0.4222008341,0.12693520655848825,0.04071045752525852,2,0.0779595765,0.3813322605185737,0.12230027598541023,10,0.3991017004,0,0,0,0,0.14425583715016246,0.04626550261582716,2,0.0648059031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bac10
acrR/ybaH:P0ACS9:ACRR_ECOLI,11,Bac,0,0,0,0,3.5239635840252213,5.42983603085875,53,0.9552469136,3.277448613516332,5.04999786366216,44,0.9290123457,1.1729306375738164,1.8072891179852044,21,0.9444444444,0.06610200133724349,0.10185208218329622,1,0.3009259259,0.20706441670471476,0.31905148952823476,3,0.4012345679,0,0,0,0,0.0597624109495255,0.09208383813446615,1,0.3117283951,0.6448587173173878,0.9936189789189822,11,0.8163580247,1.1373302990957206,1.7524349754926272,19,0.9490740741,912.0565467012581,1405.3259579372238,31738,0.9984567901,852.331885334733,1313.3002855696952,30600,0.9984567901,449.1487518268426,692.0627917208664,11805,0.9799382716,0.238167269517644,0.3669757619700339,8,0.725308642,65.17472121455118,100.4232992520072,1126,0.9552469136,21.98910757571652,33.881521688315345,422,0.9537037037,0.42059629198103027,0.648068246504617,12,0.9490740741,313.88842059407403,483.64933835758626,5662,0.9922839506,114.94297951169912,177.10782667442223,1612,0.9984567901,427.52254310848605,658.7404362226291,9613,0.9984567901,89.93359384668892,138.57256370830416,1417,0.9984567901,267.9240462403499,412.8259572270433,7026,0.9984567901,142.73039535433333,219.92356757216373,2577,0.9984567901,63.68895210179673,98.13397858520653,883,0.9984567901,63.83779259856816,98.36331679286356,980,0.9984567901,30.18174070122244,46.5049933763021,369,0.9984567901,0.30678054019451423,0.47269728843327424,6,0.9799382716,0.9862901648861633,1.519707495973288,27,0.9598765432,0.2892042162793487,0.44561512523590935,4,0.6820987654,0.8972981560786804,1.3825857566691024,17,0.9706790123,0.5478039556767124,0.8440738916399951,7,0.9305555556,0.05078856613262997,0.07825665043514882,1,0.2669753086,0.25023116667966827,0.3855642013537631,4,0.7654320988,0,0,0,0,Bac11
rpoS:P35540:RPOS_SHIFL,12,Bac,0.3539249211986163,0.3436164283454222,1,0.4781341108,14.295323972932502,13.878955313528703,13,0.9795918367,14.450568886867465,14.02967853093878,12,0.9990281827,5.25026094913994,5.09734072731865,6,0.9873663751,4.4949360909325575,4.364015622262757,18,0.8921282799,0.828257666818859,0.8041336571061575,0,0.7240038873,0.11443830304933447,0.11110514859069802,0,0.1963070943,0,0,0,0,2.1690702309766676,2.1058934281334274,1,0.9057337221,40.34529587318504,39.170190168138724,268,0.9990281827,4148.911838489953,4028.0697461067402,4455,0.9990281827,3800.6481510470257,3689.949661210693,4564,0.9990281827,1917.3952857529634,1861.5488211193813,1303,0.9990281827,1223.9415980511726,1188.2928136419146,16890,0.9679300292,317.82805878250497,308.5709308568039,147,0.9990281827,105.77698667939464,102.69610357222953,180,0.9990281827,1.9627826959114745,1.9056142678739927,6,0.9280855199,1467.880183767201,1425.1263920069937,846,0.9990281827,813.7278425480833,790.0270316000782,518,0.9990281827,2756.682079952097,2676.3903688855294,2683,0.9990281827,715.978032593153,695.1243034884968,647,0.9990281827,1820.5946113938267,1767.567583877501,2357,0.9990281827,1010.6331098294608,981.1971940091838,835,0.9990281827,429.01685968458315,416.5212229947411,262,0.9990281827,456.57049828914717,443.2723284360627,351,0.9990281827,195.9768312198617,190.2687681746222,122,0.9990281827,1.1248619807132187,1.0920990104026724,1,0.7803692906,5.296743478092359,5.1424693962052155,7,0.9990281827,0.9399137029078833,0.9125375756386516,1,0.6870748299,2.8502412016616905,2.767224467631684,6,0.9815354713,2.3477312386144815,2.2793507170988554,0,0.88824101070000006,0.9141941903873395,0.8875671751313176,0,0.8999028183,1.3137136250682584,1.2754501214278016,1,0.8872691934,0,0,0,0,Bac12
pitA:P0AFJ7:PITA_ECOLI,13,Bac,0.07078498423972326,0.04715855045801424,1,0.1346666667,10.43891099418792,6.954637571076849,157,978,17.132117752471736,11.413802633228844,230,0.9786666667,3.1836688734146446,2.121031894346653,57,0.9593333333,0.4627140093607044,0.3082704925755885,7,0.4013333333,0.6211932501141443,0.41385293145581126,9,0.6993333333,0.3433149091480034,0.22872412334824044,6,456,0,0,0,0,1.172470395122523,0.7811261792941729,20,0.7026666667,10.355691670713666,6.899194983822674,173,0.9733333333,3763.116919482316,2507.073230834322,130950,0.9993333333,3546.5084085047347,2362.7637631610487,127325,0.9993333333,1810.5203307439333,1206.2094142198098,47586,0.9993333333,145.6095144013496,97.00833737598259,4891,958,339.99672505708145,226.5134743884646,5874,0.9913333333,86.44533049316045,57.59182577825288,1659,0.9846666667,2.1029814599051515,1.401053604201785,60,956,1322.577896522929,881.1311768973521,23857,986,678.8908858132055,452.2923956117309,9521,0.9993333333,2647.9891541893653,1764.1500027910508,59541,0.9993333333,564.3539283590387,375.9852953757758,8892,0.9993333333,1699.674151583387,1132.3611935931947,44572,0.9993333333,864.85647010396394,576.1868554989778,15615,0.9993333333,380.5468984021286,253.5289129927554,5276,0.9993333333,378.27149144886255,252.01298564214434,5807,0.9993333333,191.55999111724378,127.62157969170457,2342,0.9993333333,0.7669513504862855,0.5109602601498981,15,0.8553333333,4.34698257857235,2.896057680594021,119,996,1.0845158110475577,0.7225288547939612,15,0.7426666667,3.5364103798395052,2.3560362290728296,67,0.9926666667,1.5651541590763212,1.0427409454188488,20,0.9713333333,0.45709709519366976,0.3045283778776992,9,628,0.5004623333593365,0.33341927605746285,8,0.6533333333,0.43055187493501357,0.28684335438875525,4,0.4646666667,Bac13
czcB:P13510:CZCB_RALME,14,Bac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17957846827827167,0.1148199925067891,3,0.2584772873,0.08621115508550552,0.055122221922398976,3,0.2584772873,0.13926991590436813,0.08904726080865462,5,0.4139475368,0.11414199538166268,0.07298081546237475,3,0.3781190019,0.119083634758822,0.07614043143048205,4,0.339731286,0.11576327036332361,0.07401743629272295,2,0.2584772873,0.3126413399390975,0.19989855494567335,6,0.4536148433,0.35049690998419186,0.22410288362219774,10,0.3691618682,0.16631318646807172,0.10633835452061692,3,0.3147792706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13028120938483298,0.0833000059994497,2,0.1292386436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bac14
ydeI:P31130:YDEI_ECOLI,15,Bac,0.07078498423972326,0.17965732040610763,1,0.2569974555,0,0,0,0,0.7448746848900755,1.8905448855079192,10,0.9083969466,0.16756151965340235,0.42528304480729084,3,0.7659033079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055707966361747255,0.141390777568452,2,0.5903307888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05538626129388177,0.14057426724391706,1,0.5139949109,0,0,0,0,0,0,0,0,0,0,0,0,0.051130090032419036,0.12977180211325776,1,0.5139949109,0.5479389804923129,1.390708072313772,15,0.9949109415,0,0,0,0,0.10556448895043298,0.2679301750021707,2,0.7353689567,0.07825770795381606,0.1986236242490586,1,0.4325699746,0.05078856613262997,0.12890499018485566,1,0.4834605598,0,0,0,0,0,0,0,0,Bac15
arsA:P08690:ARSA1_ECOLX,305,Bac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6127876299792198,0.3495651055214728,22,0.6843607306,0,0,0,0,0.5061054477249934,0.28870818466882753,17,0.622716895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2834824014953996,0.7321633779188974,18,0.8287671233,0.13342012164001438,0.07610959591759332,3,0.1906392694,1.1424168590263943,0.6516924466761064,18,0.7853881279,2.440526467318872,1.392199924313173,63,0.8978310502,1.3846565323470443,0.7898782272397498,25,0.9446347032,0,0,0,0,0.06514060469241649,0.03715950067902566,0,0.1152968037,0.8179333523366515,0.4665906174210806,10,0.4143835616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bac305
merD:O66018:O66018_PSEST,16,Bac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06610200133724349,0.18011444505882582,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7781733625391772,2.1203633856682855,1,0.6830601093,0.08621115508550552,0.23490777952508632,0,0.7486338798,0,0,0,0,0.07609466358777511,0.20734240759786954,0,0.5546448087,8.00837443753078,21.82118375349116,1,0.8989071038,0,0,0,0,0.3126413399390975,0.8518837600540244,0,0.7677595628,0.14019876399367676,0.382012980908924,0,0.587431694,0,0,0,0,0,0,0,0,0.08894674776000958,0.24236171051978522,0,0.8278688525,0,0,0,0,0,0,0,0,0.05538626129388177,0.1509162433060857,0,0.3743169399,0,0,0,0,0,0,0,0,0.08179333523366515,0.2228701232502872,1,0.5191256831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bac16
arsR:P15905:ARSR1_ECOLX,17,Bac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6969417953132135,4.780117733276952,57,0.5593220339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07130457786085553,0.2008579658087419,1,0.5706214689,0.04447337388000479,0.12527710952333262,1,0.5706214689,0.06346760327924413,0.178781981071422,1,0.5706214689,0.03813322605185737,0.10741753817612594,1,0.5282485876,0.16615878388164532,0.4680529123453152,3,0.8050847458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bac17
mexV:Q9HW28:Q9HW28_PSEAE,18,Bac,0.07078498423972326,0.06253090480198255,1,0.1786030062,0.13297975788774422,0.11747328435334238,2,0.2281167109,0,0,0,0,0,0,0,0,3.0406920615132003,2.6861237292501685,46,0.9991158267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0176113202435395,0.898949929542388,17,0.7992926614,0,0,0,0,0.11141593272349451,0.09842396883718645,4,0.4367816092,0,0,0,0,217.83373888257515,192.43263152170903,7317,0.9991158267,0.6945796221799416,0.6135862386759645,12,0.75066313,1.8237411496447353,1.6110787541034177,35,0.9513704686,0.10514907299525757,0.09288787366913694,3,0.4385499558,0.7206904746949775,0.6366523628031245,13,0.8523430592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bac18
zraR/hydH:P14375:ZRAR_ECOLI,19,Bac,0.21235495271916977,0.160026339651837,3,0.395173454,6.31653849966785,4.7600139409728115,95,0.9751131222,11.694532552774184,8.812760024698555,157,0.9653092006,3.0719611936457096,2.3149669884313293,55,0.9660633484,0.6610200133724349,0.4981311329122856,10,0.7677224736,0.7592361945839541,0.5721448338981016,11,0.6500754148,0,0,0,0,0.0597624109495255,0.045035727917520224,1,0.1523378582,1.6414585531715324,1.2369695201020048,28,0.9411764706,5.926089453182965,4.465779542714205,99,0.9645550528,4210.72523668626,3173.116229605307,146526,0.9992458522,4053.450902396635,3054.597514993688,145525,0.9992458522,2208.91394195773,1664.592269749609,58057,0.9992458522,2.3519017864867346,1.7723449785140373,79,0.987933635,363.9597220222894,274.2725863016512,6288,0.9969834087,97.23145672105932,73.2716327965768,1866,0.9992458522,2.59367713388302,1.9545419245546989,74,0.9622926094,1439.8841307117423,1085.0671670774232,25973,0.9992458522,787.0599304281234,593.1122309179502,11038,0.9992458522,2855.5908634612274,2151.914742623384,64209,0.9992458522,646.3540717958222,487.07917995163774,10184,0.9992458522,1789.2872328052517,1348.3701829730608,46922,0.9992458522,946.7173642963212,713.426800524735,17093,0.9992458522,412.3553104937394,310.7425097918193,5717,0.9992458522,412.0143246795343,310.48554987154273,6325,0.9992458522,199.82111797584398,150.5810987007129,2443,0.9992458522,1.0737318906807998,0.8091423441458987,21,0.9162895928,3.6529265366154196,2.7527705626358,100,0.9984917044,0.795311594768209,0.5993305160263601,11,0.834841629,2.3224187569095256,1.7501271717505207,44,0.9984917044,1.6434118670301372,1.2384414973861144,21,0.9803921569,0.3555199629284098,0.26791255684319804,7,0.6862745098,0.3753467500195024,0.28285361719473473,6,0.6274509804,0,0,0,0,Bac19
chrB:A4UQR5:A4UQR5_9RHIZ,20,Bac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6963495795218407,0.7407974250245979,25,0.9371671991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bac20
mexT:O87785:O87785_PSEAI,21,Bac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1237340227331394,1.226783867614878,17,0.9322404372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7183138731130867,0.7841854509954603,12,0.8262295082,0.08621115508550552,0.09411698153423154,3,0.2754098361,0.08356194954262089,0.09122483574506118,3,0.5530054645,0,0,0,0,110.59892578225593,120.74118535180789,3715,0.9595628415,0.4051714462716326,0.44232690641124195,7,0.8142076503,0.625282679878195,0.6826230129662785,12,0.8568306011,0.03504969099841919,0.038263854802869667,1,0.2207650273,0.9424413899857398,1.0288661462745543,17,0.9366120219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bac21
cueR/ybbI:P0A9G4:CUER_ECOLI,22,Bac,0,0,0,0,0.1994696368316163,0.48770082355028965,3,0.8137254902,0.7448746848900755,1.8212094985079041,10,0.9264705882,0.055853839884467446,0.13656195570991572,1,0.2475490196,0,0,0,0,0,0,0,0,0.057219151524667236,0.13990012597940593,1,0.4485294118,0,0,0,0,0.11724703951225232,0.2866675782682612,2,0.681372549,0.11971897885218112,0.2927114397350523,2,0.7769607843,127.90861709519501,312.73500512272716,4451,0.9975490196,141.91604430655113,346.9829934145496,5095,0.9975490196,58.7070329579685,143.53797789234295,1543,0.9338235294,0.119083634758822,0.29115803119383904,4,0.8112745098,9.839877980882505,24.05838137135138,170,0.9142156863,2.709558279472178,6.62483686912625,52,0.9289215686,0.10514907299525757,0.2570881980329974,3,0.8480392157,47.28838268575506,115.6195175690811,853,0.8946078431,18.04005819879645,44.10772175745106,253,0.9975490196,86.23387195332928,210.84076272207557,1939,0.9975490196,15.041821977180858,36.7770708488538,237,0.9975490196,39.124689929205665,95.65938857996441,1026,0.9975490196,19.93905406579744,48.750743437157276,360,0.9975490196,9.88152484478613,24.16020744446673,137,0.9975490196,9.315106471015557,22.775321445023152,143,0.9975490196,4.171460096916923,10.199168941115751,51,0.9975490196,0,0,0,0,0.32876338829538776,0.8038224652717187,9,0.9950980392,0,0,0,0,0,0,0,0,0.23477312386144816,0.5740174177554532,3,0.7549019608,0,0,0,0,0.06255779166991707,0.15295303587019984,1,0.4950980392,0,0,0,0,Bac22
arsB:O50594:O50594_ACIMU,23,Bac,0,0,0,0,0.13297975788774422,0.10300523461518948,0,0.184496124,0.2979498739560302,0.2307899875732556,3,0.4751937984,0.055853839884467446,0.043264012304154095,0,0.0852713178,0.13220400267448698,0.1024043397946938,1,0.2449612403,0,0,0,0,0.057219151524667236,0.044321573605629355,0,0.1565891473,0,0,0,0,0,0,0,0,2.274660598191441,1.7619369467015296,10,0.8511627907,15.805378432342678,12.242740846121105,400,0.9612403101,88.21356473382679,68.32963960792121,1218,0.9992248062,42.00425430045186,32.53621556967585,227,0.9821705426,38.01745039675392,29.448063823975573,198,0.9992248062,0,0,0,0,76.70134206505858,59.412348617395786,430,0.980620155,0.07009938199683838,0.05429851432771783,0,0.1565891473,2.88276189877991,2.2329681632709857,38,0.9534883721,20.535718423926394,15.906830692428061,216,0.9992248062,82.23126830412886,63.69579264456203,1273,0.9992248062,25.006235692022187,19.369663587931505,291,0.9992248062,99.14638773482918,76.79813147546984,1957,0.9992248062,31.348623892337084,24.28243523806317,370,0.9992248062,2.8129888244281682,2.1789224046697924,29,0.9403100775,14.46121424171646,11.201560218215814,167,0.9992248062,8.26112685860018,6.399013833150593,78,0.9992248062,0.051130090032419036,0.03960502713601703,1,0.1565891473,0.25570485756307937,0.19806727929045262,5,0.6658914729,0.14460210813967436,0.11200782969804837,2,0.2496124031,0.10556448895043298,0.08176954992316224,1,0.3131782946,0,0,0,0,0,0,0,0,0.06255779166991707,0.048456848698788545,1,0.1565891473,0,0,0,0,Bac23
mntH/yfeP:P0A769:MNTH_ECOLI,24,Bac,0.07078498423972326,0.0570846647092259,1,0.1630347054,5.252700436565896,4.236048739169048,79,0.9548022599,7.0018220379667095,5.646630675779365,94,0.9556093624,2.010738235840828,1.6215630934191219,36,0.8845843422,0,0,0,0,0,0,0,0,0.11443830304933447,0.09228895407167477,2,0.2485875706,0,0,0,0,0.7034822370735139,0.5673243847344354,12,0.811945117,5.147916090643788,4.151545234391504,86,0.9467312349,3250.5628654472903,2621.421665683299,113114,0.9991928975,2836.3153993419996,2287.3511285016134,101828,0.9991928975,1126.2771157626596,908.2879965827904,29602,0.98708636,1.8160254300720355,1.4645366371549635,61,0.9402744149,228.9218671434724,184.61440898667374,3955,0.9774011299,67.3742087568755,54.33403932006241,1293,0.9765940274,1.7524845499209594,1.4132939918730982,50,0.9418886199,1122.8357595747748,905.5127093344938,20254,0.9927360775,462.3388828497873,372.8539377820854,6484,0.9991928975,1572.8008672663693,1268.387796182557,35365,0.9991928975,419.7112604856414,338.4768229722894,6613,0.9991928975,1020.9027278603256,823.308651500264,26772,0.9991928975,607.4211276100015,489.855748072583,10967,0.9991928975,272.28289262093165,219.58297792010777,3775,0.9991928975,274.04652394099617,221.00526124274074,4207,0.9991928975,106.41312913899837,85.81703962822475,1301,0.9991928975,0.5113009003241903,0.41233943574366544,10,0.7707828894,2.593577840996948,2.0915950330609943,71,0.9830508475,0.8676126488380461,0.6996876200278835,12,0.8062953995,1.2667738674051958,1.021591828553769,24,0.9975786925,0.8608347874919766,0.6942216028133332,11,0.7933817595,0.40630852906103976,0.32766816859630205,8,0.6682808717,0.43790454168941945,0.3531488239416676,7,0.7094430993,0.21527593746750678,0.17360962698923038,2,0.2719935432,Bac24
mdtB:D0ZND9:D0ZND9_SALT1,25,Bac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11971897885218112,0.03832233638291493,0,0.0970220941,18.44918718829818,5.905629701760268,5,0.2270252962,9.637478180582276,3.0849802114551848,1,0.2363112392,4.375443156297069,1.4005899988136843,3,0.1056676273,1.1015236215191035,0.3526003910111147,35,0.2052513609,1.2733959739965597,0.4076171491650835,0,0.1111111111,0.20842755995939832,0.06671816900036058,0,0.0656420109,0,0,0,0,5.2665842381556045,1.6858464270688682,0,0.1418507845,0.49913204502598874,0.15977338188699722,0,0.2644892731,1.3342012164001438,0.4270810551877212,2,0.5975024015,0.2538704131169765,0.08126453684833845,1,0.2587255844,1.220263233659436,0.390609229724087,1,0.5485110471,0.6092488742326995,0.1950220468114711,0,0.3832853026,0.2885116743003249,0.09235328882752246,0,0.2209414025,0.26056241876966596,0.08340666413790838,0,0.1575408261,0.1635866704673303,0.05236449119024435,0,0.1293627922,0,0,0,0,0,0,0,0,0.07230105406983718,0.023143743301759223,0,0.0646813961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bac25
mexX:Q9ZNG9:Q9ZNG9_PSEAI,26,Bac,0,0,0,0,0.13297975788774422,0.11356085216886329,2,0.2598290598,0,0,0,0,0,0,0,0,1.9830600401173046,1.6934756960854724,30,0.864957265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4788759154087245,0.40894612759086085,8,0.6068376068,0.028737051695168506,0.024540607767377938,1,0.1726495726,0.027853983180873627,0.023786492896064423,1,0.1726495726,0,0,0,0,62.39982461362273,53.2876384403283,2096,0.9760683761,0.3472898110899708,0.2965754151053819,6,0.4376068376,0.8858171298274429,0.7564621091618503,17,0.7769230769,0.07009938199683838,0.059862836889743705,2,0.1991452991,0.4435018305815246,0.3787376862354273,8,0.6452991453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bac26
sdeY:Q7WSD5:Q7WSD5_SERMA,228,Bac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06902147223490492,0.02186299405483549,1,0.0640050697,0,0,0,0,0,0,0,0,0,0,0,0,2.2148011087653505,0.7015524576360925,31,0.2401774398,2.615071704260334,0.8283407362248727,31,0.237008872,13.676305741808951,4.332057567882664,414,0.7300380228,0.7989939676716388,0.2530864642622173,5,0.1825095057,11.759508932433672,3.72489988357193,315,0.2854879594,0.28940817590830903,0.09167189607560776,0,0.1067807351,0.15632066996954874,0.04951557490573864,3,0.0899873257,0,0,0,0,0.6652527458722869,0.21072307439682225,2,0.1089987326,1.4260915572171107,0.45172364814898663,1,0.170468948,8.405467663320906,2.6624857976948912,2,0.4432826362,1.7136252885395915,0.5428018018833376,0,0.1951837769,5.681850681726749,1.799762648630922,3,0.3475918885,2.8246993259879702,0.894741630025424,1,0.3235107731,1.0819187786262185,0.3427047129031148,0,0.2354245881,1.3679526985407462,0.43330779174783185,0,0.1863117871,0.49076001140199094,0.1554513815017011,0,0.1340304183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bac228
